sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
0.0993943,17.7018171,0.0993943,0,0.9006057,4,4,3.602422799,3.602422799,1.0993943,0,1.9006057,2.8012114,0,0,0,0,0.0993943,1,1,1,0,5,4.0993943,3.9006057,1,1,1.298182901,0.596365801,18.9006057,18.0993943,19
1,15,1,0,0.285664727,4,3.428670545,0,1.14265891,2,0,1,1,0,0,0,0,0.714335273,1,1,1,0,4.428670545,5,2.714335273,1,1,3.714335273,7.14265891,18,19,19
1,15,1,0,0.919576674,3.919576674,2,0.160846653,4,1.839153347,0,1,1.080423326,0,0,0.080423326,0.080423326,0,1,1,1,0,3.080423326,4.758730021,2,1,1,2.839153347,9.195766736,17.83915335,18.91957667,19
0.619611032,16.1411669,0.619611032,0,0.380388968,4,4,1.521555872,1.521555872,1.619611032,0,1.380388968,1.760777936,0,0,0,0,0.619611032,1,1,1,0,5,4.619611032,3.380388968,1,1,2.858833096,3.717666191,18.38038897,18.61961103,19
0.749007801,15.7529766,1,0.250992199,0.250992199,3.498015602,3.498015602,0.752976597,0.752976597,2.250992199,0,1,1.501984398,0,0,0.250992199,0.250992199,0.749007801,1,1,1,0,4.749007801,4.498015602,3,1,1.250992199,3.498015602,5.749007801,18,18.7490078,19
1,15,1,0,0,3.376319393,2.752638787,1.247361213,2.494722427,0.752638787,0,1,1.623680607,0,0,0.623680607,0.623680607,0.376319393,1,1,1,0,4.376319393,3.12895818,2.376319393,1,1,2.12895818,2.25791636,16.75263879,18.37631939,19
0,18,0.253054634,0.253054634,1,3.493890732,3.493890732,3.746945366,3.746945366,1.506109268,0,1.746945366,3,0,0,0.253054634,0.253054634,0,1,1,1,0,4.746945366,3.746945366,3.746945366,1,1.253054634,1.253054634,1.26527317,18.74694537,18,19
0.540634238,16.37809729,0.540634238,0,0.459365762,4,4,1.837463048,1.837463048,1.540634238,0,1.459365762,1.918731524,0,0,0,0,0.540634238,1,1,1,0,5,4.540634238,3.459365762,1,1,2.621902714,3.243805428,18.45936576,18.54063424,19
0.383518613,16.84944416,1,0.616481387,0.616481387,2.767037226,2.767037226,1.849444161,1.849444161,2.616481387,0,1,2.232962774,0,0,0.616481387,0.616481387,0.383518613,1,1,1,0,4.383518613,3.767037226,3,1,1.616481387,2.767037226,5.383518613,18,18.38351861,19
0.059005124,17.82298463,0.059005124,0,0.940994876,3.940994876,3.881989752,3.881989752,4,0.940994876,0,1.940994876,2.940994876,0,0,0.059005124,0.059005124,0,1,1,1,0,4.940994876,3.881989752,3.881989752,1,1,1,0,18.82298463,18,19
0.153508511,17.53947447,1,0.846491489,0.846491489,2.153508511,2,2.846491489,3.153508511,2.539474467,0,1,2.846491489,0,0,1,1,0,1,1,1,0,4,2.846491489,2.846491489,1,1.846491489,1.846491489,4.232457445,17.69298298,18,19
0.440386622,16.67884013,0.440386622,0,1,4,3.119226755,2.23845351,4,1.440386622,0,1.559613378,2.119226755,0,0,0,0,0,1,1,1,0,4.119226755,4.440386622,3.119226755,1,1,1.880773245,4.403866224,18.55961338,18.44038662,19
